STUDY_ID,ABUNDANCE,BIOMAS,YEAR,LATITUDE,LONGITUDE,DEPTH,SAMPLE_DESC,valid_name
813,2,0.801096,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Mesua ferrea"
813,3,0.0186114,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Mesua ferrea"
813,1,0.167901,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Mesua ferrea"
813,2,0.0362477,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Mesua ferrea"
813,2,7.79573,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Terminalia bellirica"
813,4,44.3681,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Terminalia bellirica"
813,5,5.10623,2012,11.498700,76.024300,375,"Thamarasserry 4th mile_10_10_2012","Terminalia bellirica"
813,1,8.5104,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Terminalia bellirica"
813,1,8.90014,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Terminalia bellirica"
813,5,25.0121,2002,11.498700,76.024300,375,"Thamarasserry 4th mile_19_8_2002","Terminalia bellirica"
813,5,27.3973,2022,11.498700,76.024300,375,"Thamarasserry 4th mile_28_1_2022","Terminalia bellirica"
813,1,7.52925,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Terminalia bellirica"
813,3,16.4405,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Terminalia bellirica"
813,3,6.38853,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Terminalia bellirica"
813,5,7.21356,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Terminalia paniculata"
813,4,8.88466,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Terminalia paniculata"
813,4,37.7846,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Terminalia paniculata"
813,3,0.0734481,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Mastixia arborea"
813,8,0.393223,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Mastixia arborea"
813,25,0.694071,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Mastixia arborea"
813,8,13.1804,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Tetrameles nudiflora"
813,3,0.0535839,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Tetrameles nudiflora"
813,2,0.063525,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Tetrameles nudiflora"
813,4,0.0957013,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Tetrameles nudiflora"
813,4,0.125468,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Tetrameles nudiflora"
813,3,0.221869,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Tetrameles nudiflora"
813,10,20.3202,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Tetrameles nudiflora"
813,1,0.00302536,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Tetrameles nudiflora"
813,9,22.0791,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Tetrameles nudiflora"
813,2,0.084158,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Dillenia pentagyna"
813,1,0.131001,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Dillenia pentagyna"
813,2,0.047359,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Dillenia pentagyna"
813,1,0.0072758,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Dipterocarpus indicus"
813,1,0.00315185,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Dipterocarpus indicus"
813,1,0.00512201,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Dipterocarpus indicus"
813,8,8.6934,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Hopea parviflora"
813,7,2.25579,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Hopea parviflora"
813,2,2.32574,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Hopea parviflora"
813,10,11.0236,2002,11.919700,75.616100,76,Sivapuram_22_8_2002,"Hopea parviflora"
813,2,2.75411,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Hopea parviflora"
813,10,4.36585,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Hopea parviflora"
813,1,2.84251,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Hopea parviflora"
813,9,13.2749,2012,11.919700,75.616100,76,Sivapuram_13_10_2012,"Hopea parviflora"
813,2,1.47962,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Hopea parviflora"
813,2,2.07666,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Hopea parviflora"
813,2,2.23346,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Hopea parviflora"
813,9,10.1915,2022,11.919700,75.616100,76,Sivapuram_4_4_2022,"Hopea parviflora"
813,1,0.0611396,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Hopea ponga"
813,1,0.0220709,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Hopea ponga"
813,1,0.0447963,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Hopea ponga"
813,41,6.37702,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Hopea racophloea"
813,36,10.8564,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Hopea racophloea"
813,36,6.37702,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Hopea racophloea"
813,46,8.59724,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Hopea racophloea"
813,56,67.2209,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Hopea racophloea"
813,1,3.43681,2022,11.919700,75.616100,76,Sivapuram_4_4_2022,"Hopea sp"
813,6,0.478457,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Vateria indica"
813,2,3.41364,2022,11.852100,75.789600,558,Campshed_10_2_2022,"Vateria indica"
813,158,35.0469,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Vateria indica"
813,2,3.00973,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Vateria indica"
813,2,3.28632,2012,11.852100,75.789600,558,Campshed_12_5_2012,"Vateria indica"
813,160,31.3155,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Vateria indica"
813,12,0.236824,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Vateria indica"
813,10,0.895812,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Vateria indica"
813,172,28.753,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Vateria indica"
813,11,9.31798,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Vateria indica"
813,83,72.7152,2002,11.498700,76.024300,375,"Thamarasserry 4th mile_19_8_2002","Vateria indica"
813,88,1.01634,2012,11.498700,76.024300,375,"Thamarasserry 4th mile_10_10_2012","Vateria indica"
813,79,81.5591,2022,11.498700,76.024300,375,"Thamarasserry 4th mile_28_1_2022","Vateria indica"
813,15,13.278,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Vateria indica"
813,11,1.05712,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Diospyros ebenum"
813,12,1.67042,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Diospyros ebenum"
813,14,1.61223,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Diospyros ebenum"
813,5,6.40726,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Diospyros bourdillonii"
813,10,4.83561,2012,11.852100,75.789600,558,Campshed_12_5_2012,"Diospyros bourdillonii"
813,8,0.039004,2002,11.840900,75.776400,372,"Seminary villa_17_12_2002","Diospyros bourdillonii"
813,4,6.61832,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Diospyros bourdillonii"
813,1,0.011854,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Diospyros bourdillonii"
813,7,0.684889,2012,11.919700,75.616100,76,Sivapuram_13_10_2012,"Diospyros bourdillonii"
813,11,0.112382,2012,11.840900,75.776400,372,"Seminary villa_28_11_2012","Diospyros bourdillonii"
813,2,1.38602,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Diospyros bourdillonii"
813,6,2.78303,2022,11.919700,75.616100,76,Sivapuram_4_4_2022,"Diospyros bourdillonii"
813,2,1.93029,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Diospyros bourdillonii"
813,5,1.06537,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Diospyros bourdillonii"
813,2,1.7471,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Diospyros bourdillonii"
813,5,5.34047,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Diospyros bourdillonii"
813,7,0.96146,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Diospyros bourdillonii"
813,8,5.83451,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Diospyros bourdillonii"
813,2,0.934992,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Diospyros bourdillonii"
813,10,2.01281,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros bourdillonii"
813,1,0.176591,2022,11.498700,76.024300,375,"Thamarasserry 4th mile_28_1_2022","Diospyros bourdillonii"
813,4,0.00659956,2012,11.498700,76.024300,375,"Thamarasserry 4th mile_10_10_2012","Diospyros bourdillonii"
813,11,5.08429,2022,11.852100,75.789600,558,Campshed_10_2_2022,"Diospyros bourdillonii"
813,9,0.126514,2022,11.840900,75.776400,372,"Seminary villa_15_1_2022","Diospyros bourdillonii"
813,6,1.04071,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Diospyros bourdillonii"
813,9,2.4092,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Diospyros bourdillonii"
813,8,2.60288,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Diospyros bourdillonii"
813,1,0.00199682,2002,11.498700,76.024300,375,"Thamarasserry 4th mile_19_8_2002","Diospyros bourdillonii"
813,16,0.523593,2002,11.919700,75.616100,76,Sivapuram_22_8_2002,"Diospyros bourdillonii"
813,1,10.0083,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Diospyros buxifolia"
813,1,7.76077,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Diospyros buxifolia"
813,2,0.605295,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Diospyros candolleana"
813,2,0.417306,2022,11.852100,75.789600,558,Campshed_10_2_2022,"Diospyros candolleana"
813,2,0.280657,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Diospyros candolleana"
813,2,0.325875,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Diospyros candolleana"
813,2,0.053882,2002,11.840900,75.776400,372,"Seminary villa_17_12_2002","Diospyros candolleana"
813,1,0.058515,2012,11.840900,75.776400,372,"Seminary villa_28_11_2012","Diospyros candolleana"
813,2,0.233019,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros candolleana"
813,1,0.852232,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Diospyros candolleana"
813,1,0.074081,2022,11.840900,75.776400,372,"Seminary villa_15_1_2022","Diospyros candolleana"
813,2,0.385534,2012,11.852100,75.789600,558,Campshed_12_5_2012,"Diospyros candolleana"
813,4,0.0254867,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Diospyros crumenata"
813,9,1.32261,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Diospyros crumenata"
813,4,0.0168018,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Diospyros crumenata"
813,11,4.00271,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Diospyros crumenata"
813,8,3.96629,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros crumenata"
813,3,0.0299442,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Diospyros crumenata"
813,6,0.611077,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Diospyros foliolosa"
813,1,0.0401892,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Diospyros foliolosa"
813,1,1.26538,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Diospyros foliolosa"
813,1,1.06956,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Diospyros foliolosa"
813,8,1.45941,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros foliolosa"
813,8,2.21945,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Diospyros foliolosa"
813,1,0.00230526,2002,11.498700,76.024300,375,"Thamarasserry 4th mile_19_8_2002","Diospyros oocarpa"
813,4,0.508465,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Diospyros oocarpa"
813,2,7.45413,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Diospyros oocarpa"
813,1,2.45102,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Diospyros oocarpa"
813,1,1.8054,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Diospyros oocarpa"
813,4,3.70978,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Diospyros oocarpa"
813,2,5.82916,2022,11.852100,75.789600,558,Campshed_10_2_2022,"Diospyros oocarpa"
813,3,4.13496,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Diospyros oocarpa"
813,2,0.238129,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Diospyros oocarpa"
813,2,1.14363,2002,11.919700,75.616100,76,Sivapuram_22_8_2002,"Diospyros oocarpa"
813,1,0.00822967,2022,11.498700,76.024300,375,"Thamarasserry 4th mile_28_1_2022","Diospyros oocarpa"
813,3,3.96102,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Diospyros oocarpa"
813,1,0.0581968,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Diospyros oocarpa"
813,2,5.63335,2012,11.852100,75.789600,558,Campshed_12_5_2012,"Diospyros oocarpa"
813,1,1.27275,2022,11.919700,75.616100,76,Sivapuram_4_4_2022,"Diospyros oocarpa"
813,1,0.00659956,2012,11.498700,76.024300,375,"Thamarasserry 4th mile_10_10_2012","Diospyros oocarpa"
813,1,0.0268776,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros oocarpa"
813,2,1.25197,2012,11.919700,75.616100,76,Sivapuram_13_10_2012,"Diospyros oocarpa"
813,1,1.13721,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Diospyros paniculata"
813,3,0.173801,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Diospyros paniculata"
813,1,1.15105,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Diospyros paniculata"
813,1,0.821711,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Diospyros paniculata"
813,3,0.0242044,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Diospyros paniculata"
813,2,2.92463,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Diospyros paniculata"
813,3,0.0379386,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Diospyros paniculata"
813,4,0.030401,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Diospyros paniculata"
813,10,0.610948,2002,11.840900,75.776400,372,"Seminary villa_17_12_2002","Diospyros paniculata"
813,13,6.53805,2022,11.840900,75.776400,372,"Seminary villa_15_1_2022","Diospyros paniculata"
813,9,0.675487,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros paniculata"
813,13,0.90398,2012,11.840900,75.776400,372,"Seminary villa_28_11_2012","Diospyros paniculata"
813,10,0.852559,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Diospyros paniculata"
813,9,0.963525,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Diospyros paniculata"
813,2,0.096315,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Diospyros paniculata"
813,4,4.89568,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Diospyros paniculata"
813,2,0.0773456,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Diospyros paniculata"
813,12,16.6655,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Diospyros sp"
813,13,19.492,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Diospyros sp"
813,11,9.7451,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Diospyros sp"
813,3,2.03048,2012,11.840900,75.776400,372,"Seminary villa_28_11_2012","Diospyros sp"
813,13,2.49386,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Diospyros sp"
813,3,0.771726,2022,11.840900,75.776400,372,"Seminary villa_15_1_2022","Diospyros sp"
813,4,2.50832,2002,11.840900,75.776400,372,"Seminary villa_17_12_2002","Diospyros sp"
813,9,13.5928,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Diospyros sp"
813,16,5.19411,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros sp"
813,16,6.83584,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Diospyros sp"
813,2,0.153502,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Diospyros sp"
813,5,0.357509,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Diospyros sp"
813,1,1.71267,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Diospyros sp"
813,1,1.68047,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Diospyros sp"
813,9,12.8213,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Diospyros sp"
813,1,1.48688,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Diospyros sp"
813,14,10.1234,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Diospyros sp"
813,1,0.0592792,2002,11.498700,76.024300,375,"Thamarasserry 4th mile_19_8_2002","Diospyros sp"
813,1,0.0592792,2012,11.498700,76.024300,375,"Thamarasserry 4th mile_10_10_2012","Diospyros sp"
813,2,0.20201,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Diospyros sp"
813,2,0.226919,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Diospyros sp"
813,2,0.169803,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Diospyros sp"
813,7,3.81633,2002,11.919700,75.616100,76,Sivapuram_22_8_2002,"Elaeocarpus tuberculatus"
813,5,5.48923,2022,11.919700,75.616100,76,Sivapuram_4_4_2022,"Elaeocarpus tuberculatus"
813,5,5.17213,2012,11.919700,75.616100,76,Sivapuram_13_10_2012,"Elaeocarpus tuberculatus"
813,1,1.75705,2022,11.852100,75.789600,558,Campshed_10_2_2022,"Elaeocarpus tuberculatus"
813,1,1.19742,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Elaeocarpus tuberculatus"
813,1,1.68497,2012,11.852100,75.789600,558,Campshed_12_5_2012,"Elaeocarpus tuberculatus"
813,8,0.57399,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Agrostistachys borneensis"
813,6,0.444184,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Agrostistachys borneensis"
813,6,0.360114,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Agrostistachys borneensis"
813,1,0.00271553,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Antidesma alexiteria"
813,1,0.00265752,2002,11.498700,76.024300,375,"Thamarasserry 4th mile_19_8_2002","Antidesma alexiteria"
813,6,1.04684,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Antidesma alexiteria"
813,31,0.346959,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Antidesma menasu"
813,5,1.35433,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Antidesma menasu"
813,3,0.690478,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Antidesma menasu"
813,23,0.26379,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Antidesma menasu"
813,1,0.022383,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Antidesma menasu"
813,3,0.718162,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Antidesma menasu"
813,11,2.73493,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Antidesma menasu"
813,6,0.134585,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Antidesma menasu"
813,24,0.298048,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Antidesma menasu"
813,1,0.021147,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Antidesma menasu"
813,1,0.0117205,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Antidesma menasu"
813,15,4.53126,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Aporosa cardiosperma"
813,5,0.449122,2002,11.919700,75.616100,76,Sivapuram_22_8_2002,"Aporosa cardiosperma"
813,17,3.93954,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Aporosa cardiosperma"
813,21,3.09669,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Aporosa cardiosperma"
813,3,0.337031,2022,11.919700,75.616100,76,Sivapuram_4_4_2022,"Aporosa cardiosperma"
813,1,0.00376509,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Aporosa cardiosperma"
813,3,0.302986,2012,11.919700,75.616100,76,Sivapuram_13_10_2012,"Aporosa cardiosperma"
813,24,2.4195,2012,11.498700,76.024300,375,"Thamarasserry 4th mile_10_10_2012","Baccaurea courtallensis"
813,71,30.3343,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Baccaurea courtallensis"
813,18,0.523995,2022,11.840900,75.776400,372,"Seminary villa_15_1_2022","Baccaurea courtallensis"
813,17,1.67132,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Baccaurea courtallensis"
813,4,0.065022,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Baccaurea courtallensis"
813,14,1.15772,2012,11.852100,75.789600,558,Campshed_12_5_2012,"Baccaurea courtallensis"
813,4,0.103248,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Baccaurea courtallensis"
813,5,0.126863,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Baccaurea courtallensis"
813,12,8.12693,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Baccaurea courtallensis"
813,40,1.35205,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Baccaurea courtallensis"
813,17,2.20484,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Baccaurea courtallensis"
813,46,1.45687,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Baccaurea courtallensis"
813,33,1.93679,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Baccaurea courtallensis"
813,18,1.35894,2022,11.852100,75.789600,558,Campshed_10_2_2022,"Baccaurea courtallensis"
813,3,0.0126148,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Baccaurea courtallensis"
813,18,0.404608,2012,11.840900,75.776400,372,"Seminary villa_28_11_2012","Baccaurea courtallensis"
813,32,2.43549,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Baccaurea courtallensis"
813,12,3.31113,2022,11.498700,76.024300,375,"Thamarasserry 4th mile_28_1_2022","Baccaurea courtallensis"
813,15,0.349155,2002,11.840900,75.776400,372,"Seminary villa_17_12_2002","Baccaurea courtallensis"
813,10,0.976926,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Baccaurea courtallensis"
813,1,0.00832055,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Baccaurea courtallensis"
813,15,2.04686,2002,11.498700,76.024300,375,"Thamarasserry 4th mile_19_8_2002","Baccaurea courtallensis"
813,1,0.003983,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Bischofia javanica"
813,2,0.118682,2022,8.949300,77.164110,408,Palaruvi_14_1_2022,"Bischofia javanica"
813,2,0.030407,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Bischofia javanica"
813,1,0.00398315,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Bischofia javanica"
813,2,2.52147,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Bischofia javanica"
813,1,0.00233275,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Bischofia javanica"
813,1,0.00667021,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Bischofia javanica"
813,3,6.71467,2002,11.840900,75.776400,372,"Seminary villa_17_12_2002","Bischofia javanica"
813,2,3.41009,2012,11.437100,76.391100,642,Nadukani_4_1_2012,"Bischofia javanica"
813,1,2.83642,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Bischofia javanica"
813,2,7.48646,2012,11.840900,75.776400,372,"Seminary villa_28_11_2012","Bischofia javanica"
813,1,2.74972,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Bischofia javanica"
813,2,0.281297,2002,11.437100,76.391100,642,Nadukani_20_11_2002,"Bischofia javanica"
813,1,0.00768217,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Bischofia javanica"
813,2,7.84768,2022,11.840900,75.776400,372,"Seminary villa_15_1_2022","Bischofia javanica"
813,1,2.96863,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Bridelia retusa"
813,1,0.013357,2022,8.962300,77.069200,113,Watertank_15_2_2022,"Bridelia retusa"
813,1,1.58318,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Bridelia retusa"
813,1,0.008231,2012,8.962300,77.069200,113,Watertank_23_5_2012,"Bridelia retusa"
813,1,0.00490448,2002,8.962300,77.069200,113,Watertank_18_9_2002,"Bridelia retusa"
813,1,2.29693,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Bridelia retusa"
813,7,2.75748,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Acalypha spiciflora"
813,5,2.16338,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Acalypha spiciflora"
813,6,0.379375,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Acalypha spiciflora"
813,3,0.012176,2012,11.852100,75.789600,558,Campshed_12_5_2012,"Croton malabaricus"
813,2,0.0285958,2022,11.504100,76.028100,511,"Thamarasserry 8th mile_5_2_2022","Croton malabaricus"
813,38,1.87794,2022,10.451200,76.691800,805,Pakuthipalam_9_6_2022,"Croton malabaricus"
813,3,0.022564,2012,11.504100,76.028100,511,"Thamarasserry 8th mile_24_7_2012","Croton malabaricus"
813,12,0.796478,2002,9.071400,76.625440,253,Achancovil_11_10_2002,"Croton malabaricus"
813,3,0.016833,2022,11.852100,75.789600,558,Campshed_10_2_2022,"Croton malabaricus"
813,3,0.0164975,2002,11.852100,75.789600,558,Campshed_3_4_2002,"Croton malabaricus"
813,8,1.09835,2022,9.071400,76.625440,253,Achancovil_3_4_2022,"Croton malabaricus"
813,1,0.012844,2012,8.949300,77.164110,408,Palaruvi_29_8_2012,"Croton malabaricus"
813,6,0.570989,2002,11.504100,76.028100,511,"Thamarasserry 8th mile_30_6_2002","Croton malabaricus"
813,1,0.311099,2022,11.840900,75.776400,372,"Seminary villa_15_1_2022","Croton malabaricus"
813,4,0.116815,2012,9.071400,76.625440,253,Achancovil_10_12_2012,"Croton malabaricus"
813,63,3.06192,2012,10.451200,76.691800,805,Pakuthipalam_13_3_2012,"Croton malabaricus"
813,1,0.281126,2012,11.840900,75.776400,372,"Seminary villa_28_11_2012","Croton malabaricus"
813,110,2.07887,2002,10.451200,76.691800,805,Pakuthipalam_20_11_2002,"Croton malabaricus"
813,2,0.0135794,2002,8.949300,77.164110,408,Palaruvi_4_2_2002,"Croton malabaricus"
